#{"t_start": 1774876353.9907687, "env_id": "None"}
r,l,t,matches_won,enemy_matches_won,health,enemy_health0.189,594,22.240409,0,2,-1,85
0.212,485,30.414,676,3294.96892,00.211,416,0.525,603,3320.066026,0-0.064,4310.011,456,3339.581561,0,20.345,5570.328,574,3363.489361,0,-0.166,330.620705,842,3398.056882,1,2,-1,114
-0.089,367,3413.8753510.328412,763,-0.029,440,3432.677536,0,2,-1,129
0.506,602,3457.763457,0,2,-1,42
-0.033,344,3472.76405,00.22,509,340.066,395,3489.909138,0,2,-1,111
-0.051,462,3507.984646,0.034,474,350.205,518,3529.882481,0,2,-1,80
-0.056,358,3545.373763,00.31,650,350.154,464,3565.109561,0.205,479,350.244,375,3581.370468-0.064,538,3-0.009,447,3600.4387190.076,427,3610.235,566,3624.122770.096,391,363-0.081,405,3641.55980.008,500,36510.323,557,3664.90074-0.06,360,3660.37,454,3684.209844,0.216373,700.374,487,3704.812114,0,2,0.159,0.205,451,3722.396544,0,2,-0.323,694,3747.567229,0,2,-1,35
-0.046,358,3761.424967,0,2,-1,140
-0.0280.600472,962,3795.13621,1,2,-0.3270.632,597,3819.987879,0,2,-10.4540.266,457,3839.475149,0,2,-10.247-0.06,453,3858.586189,0,2,-1,-0.090.497089,784,3890.832658,1,2,-0.394,50.13,468,3910.633229,0,2,0.019,390.108,428,3929.114739,0,0.129,541,0.115,431,3947.562129,0,0.468627,70.224,490,3968.26499,0,2,-1-0.050.207,505,3989.469402,0,2,-1,90.00.308089,816,4022.907705,1,2,--0.032,0.266,405,4039.953364,0,2,-10.112,0.155,543,4062.818857,0,2,-10.591902,777,4081.484701,1,2,-1,53
0.55679,865,4118.413986,1,2,-1,97
0.444386,931,4158.012008,1,2,-1,73
0.22,412,4173.984652,0,2,-1,98
0.377,500,4195.053414,0,2,-1,51
0.211,462,4214.866512,0,2,-1,95
-0.023,445,4233.682355,0,2,-1,123
0.003,398,4250.866439,0,2,-1,94
-0.003,392,4267.683026,0,2,-1,122
0.447,536,4290.227799,0,2,-1,0
0.069,479,4310.479543,0,2,-1,104
-0.012,473,4330.408809,0,2,-1,111
0.021,397,4345.852838,0,2,-1,124
0.107,460,4365.275997,0,2,-1,1.0100.615929,803,4399.668875,1,2,-1,101
